SKU;product_helpful_links
"CV-101-14-12mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-101-14-12mm-10 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-101-14-12mm-10 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-101-14-12mm-10 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-101-14-12mm-10G Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1002";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1002 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1002";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1002 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1002";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1002 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1002";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1002 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1005";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1005 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1005";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1005 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1005";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1005 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1007";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1007 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1007";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1007 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1007";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1007 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1007";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1007 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1300";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1300 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1300";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1300 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1300";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1300 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1300";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1300 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1800";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1800 Installation Manual PDF</a></div></td></tr></table></td></tr><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/FVS-1800.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/FVS-1800.pdf"" target=""_blank"">Kraus FVS-1800 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101-14-12mm-1810";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank"">Kraus CV-101-14-12mm-1810 Installation Manual PDF</a></div></td></tr></table></td></tr><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/FVS-1810.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/FVS-1810.pdf"" target=""_blank"">Kraus FVS-1810 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-150-19mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-150-19mm-10 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-150-19mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-150-19mm-10 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-150-19mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-150-19mm-10 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-150-19mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-150-19mm-10 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-150-19mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-150-19mm-10G Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-150-19mm-1005";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank"">Kraus CV-150-19mm-1005 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-150-19mm-1005";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank"">Kraus CV-150-19mm-1005 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-150-19mm-1005";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank"">Kraus CV-150-19mm-1005 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-150-19mm-1800";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank"">Kraus CV-150-19mm-1800 Installation Manual PDF</a></div></td></tr></table></td></tr><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/FVS-1800.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/FVS-1800.pdf"" target=""_blank"">Kraus FVS-1800 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-150-19mm-1810";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Vessel-Sink-14inch17inch.pdf"" target=""_blank"">Kraus CV-150-19mm-1810 Installation Manual PDF</a></div></td></tr></table></td></tr><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/FVS-1810.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/FVS-1810.pdf"" target=""_blank"">Kraus FVS-1810 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101FR-12mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-101FR-12mm-10 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101FR-12mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-101FR-12mm-10 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101FR-12mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-101FR-12mm-10 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101FR-12mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-101FR-12mm-10 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101FR-12mm-10";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-KGW-1700-Combo-14inch17inch.pdf"" target=""_blank"">Kraus CV-101FR-12mm-10G Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101FR-12mm-1002";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101FR-12mm-1002 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
"CV-101FR-12mm-1002";"<table width=""100%"" border=""0"" cellspacing=""0""><tr><td><table width=""100%"" border=""0"" cellspacing=""0""><tr><td width=""69""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank""><img src=""http://www.expressdecor.com/pdf/pdf-icon.jpg"" width=""60"" height=""60"" border=""0""></a></td><td width=""1338""><div style=""font-weight: bold; padding: 21px 0 0 11px;""><a href=""http://www.expressdecor.com/pdf/Glass-Sink-and-Faucet-Combo-1000-1002-1007-1300.pdf"" target=""_blank"">Kraus CV-101FR-12mm-1002 Installation Manual PDF</a></div></td></tr></table></td></tr></table>"
